num_stocks,max_stock_weight,top3_concentration,total_weight_drift,portfolio_return,portfolio_volatility,sector_concentration,days_since_last_rebalance,market_return_30d,market_volatility_30d,market_drawdown_90d,market_trend,rebalancing_label
12,0.098992,0.287714,0.096907,0.075144,0.004798,0.244099,167,0.030152,0.004297,-0.000494,1,0
25,0.05763,0.159853,0.138494,0.069698,0.006995,0.214154,139,-0.027044,0.007113,-0.044969,1,1
15,0.0851,0.247968,0.207332,0.080913,0.025257,0.415795,228,-0.048695,0.012242,-0.096629,0,1
20,0.073148,0.200468,0.119213,0.118551,0.006781,0.269427,146,0.011839,0.005543,-0.025927,0,1
5,0.436705,0.773416,0.47341,-0.098874,0.0141,1.0,104,-0.079021,0.010642,-0.081611,0,0
5,0.354144,0.743351,0.308288,0.021587,0.000291,1.0,22,0.031469,0.005182,-0.007049,1,0
34,0.039789,0.111231,0.11173,-0.043006,0.011299,0.196238,158,0.015326,0.008281,-0.031185,1,0
13,0.093716,0.275736,0.129903,0.004122,0.007311,0.2431,127,0.022787,0.010301,-0.04715,1,1
7,0.213652,0.577339,0.297536,0.355489,0.034715,0.213652,181,0.11917,0.009267,0.0,1,0
17,0.087113,0.236055,0.167304,0.317597,0.01694,0.23404,225,0.064972,0.00722,-0.000575,1,1
25,0.054411,0.152099,0.147564,-0.048973,0.011771,0.200452,134,-0.051553,0.010279,-0.11255,0,1
15,0.100374,0.261452,0.157725,0.062532,0.006769,0.191589,223,0.055027,0.005019,-0.002147,1,0
12,0.146167,0.354955,0.241833,0.088386,0.006761,0.20737,83,0.064175,0.009093,0.0,1,1
12,0.130734,0.321224,0.142449,0.006913,0.000387,0.16027,35,-0.012534,0.00459,-0.017156,1,0
22,0.060863,0.171104,0.128345,0.004084,0.004295,0.262348,57,-0.004976,0.009052,-0.020579,0,0
5,0.463763,0.871743,0.703417,0.350078,0.0168,0.463763,211,0.136136,0.009805,-0.012826,1,1
6,0.670962,0.840179,1.008591,0.046843,0.001559,0.670962,66,0.022766,0.009718,-0.010071,1,1
25,0.051662,0.151734,0.15073,-0.08605,0.01319,0.258346,108,-0.009477,0.011945,-0.081578,0,1
38,0.034094,0.09673,0.081883,0.156111,0.009133,0.160832,221,0.097607,0.005369,-0.00432,1,0
42,0.029865,0.086371,0.074719,0.091072,0.010207,0.166256,154,0.01401,0.007928,-0.026544,1,1
36,0.031974,0.094682,0.053181,0.070734,0.00343,0.200167,197,-0.015764,0.005224,-0.038547,0,1
4,0.825694,0.987299,1.151389,0.061472,0.000144,0.825694,127,0.08062,0.013547,-0.0047,1,0
7,0.613118,0.851286,0.963669,0.082621,0.000661,0.613118,122,-0.003488,0.005514,-0.032176,1,1
17,0.074925,0.218903,0.12488,0.071266,0.00565,0.220602,63,-0.035236,0.007345,-0.035236,1,1
23,0.057307,0.16569,0.15084,0.036433,0.012988,0.166089,225,0.029332,0.007176,0.0,1,0
7,0.482091,0.924398,0.991654,0.101366,0.000323,0.482091,52,0.083623,0.005402,-0.005816,1,0
14,0.093399,0.274879,0.135919,-0.156593,0.00874,0.212273,179,-0.040583,0.008678,-0.088193,0,0
6,0.338961,0.677469,0.388504,0.046222,0.000761,1.0,125,0.016833,0.006029,-0.027411,1,1
37,0.032433,0.091883,0.062913,0.024557,0.002045,0.140287,111,-0.020303,0.004759,-0.024508,1,0
4,0.500985,0.907999,0.589321,0.087705,0.000727,1.0,78,0.074436,0.006361,-0.004966,1,0
24,0.064858,0.163418,0.09731,0.133512,0.012692,0.233467,134,0.055738,0.010238,-0.019936,1,0
6,0.864877,0.979259,1.396421,0.064278,0.003025,0.87118,225,0.007397,0.008984,-0.091579,1,1
9,0.447081,0.740344,0.814021,0.094005,0.011191,0.458605,176,-0.071903,0.007206,-0.094329,0,1
6,0.402366,0.737172,0.479574,0.073081,0.000902,0.402366,27,0.028067,0.007547,-0.008208,1,1
22,0.06165,0.166524,0.116153,-0.023157,0.002876,0.189164,48,-0.029181,0.007496,-0.065005,0,0
16,0.081384,0.234729,0.151619,0.043801,0.012876,0.202758,160,0.009928,0.010599,-0.059658,1,1
6,0.499922,0.949658,1.185166,0.103573,0.008398,0.523663,192,0.026815,0.008807,-0.074848,1,1
4,0.544302,0.877384,0.588604,0.113485,0.004277,1.0,200,0.059188,0.007393,-0.005211,1,0
5,0.292816,0.722369,0.297052,-0.026163,0.0009,0.548526,24,-0.034221,0.016608,-0.072796,0,0
17,0.081043,0.228091,0.134303,0.0315,0.010789,0.185913,190,0.077345,0.006534,0.0,1,0
3,0.47676,1.0,0.507248,0.007616,0.000653,0.47676,59,0.050243,0.013252,-0.010343,1,0
5,0.425531,0.851798,0.553656,0.083659,0.015938,0.426267,204,0.077789,0.008595,-0.001122,1,0
4,0.376131,0.879133,0.281944,0.174187,0.004204,1.0,144,0.086648,0.00818,-0.000733,1,1
15,0.099183,0.27717,0.243101,-0.032274,0.001965,0.321588,42,-0.038931,0.006995,-0.043355,0,0
10,0.167151,0.460744,0.340293,0.039803,0.004334,0.167151,73,0.000346,0.007925,-0.082059,0,0
4,0.596136,0.931891,0.692272,0.070266,0.002918,0.596136,73,0.063754,0.004931,-0.004941,1,1
41,0.032211,0.090797,0.090054,-0.002351,0.010139,0.15586,176,-0.021575,0.007841,-0.066735,0,1
13,0.110445,0.309116,0.187051,0.100716,0.006333,0.252163,200,0.039239,0.006105,-0.008486,1,0
5,0.712991,0.924615,1.025982,0.034553,0.001126,0.712991,59,0.009283,0.004983,-0.055393,1,0
37,0.037938,0.111178,0.171951,0.101822,0.044903,0.186443,118,0.012712,0.015097,-0.027663,1,1
8,0.228188,0.55673,0.36346,0.072454,0.003983,0.407213,179,0.064797,0.005266,-0.01481,1,0
10,0.17054,0.441982,0.28856,-0.040885,0.016704,0.259729,53,0.0036,0.013056,-0.047879,0,1
6,0.303492,0.797968,0.595936,-0.071733,0.016923,0.450116,140,0.055972,0.011255,-0.04281,1,0
4,0.419063,0.880723,0.3964,0.040849,0.009726,0.419063,225,0.033395,0.007811,-0.049028,0,0
7,0.804314,0.96839,1.322913,-0.025018,0.001648,0.81757,43,0.032593,0.006338,-6.7e-05,1,0
10,0.150617,0.377,0.166099,0.09257,0.005379,0.226383,164,-0.028359,0.008022,-0.037671,0,1
9,0.160749,0.436386,0.237419,0.086658,0.02395,0.25848,171,-0.030893,0.008215,-0.048227,1,1
10,0.136089,0.386986,0.19028,0.063559,0.0113,0.304646,190,0.018062,0.007446,-0.053163,0,1
6,0.55726,0.851144,0.869773,0.160303,0.007913,0.55726,113,0.110322,0.008909,-0.006603,1,1
8,0.187661,0.519005,0.337924,-0.012264,0.003226,0.280427,50,-0.006524,0.007786,-0.015266,1,0
6,0.311112,0.795983,0.591967,0.036788,0.01066,0.374502,169,-0.020056,0.011314,-0.062565,0,1
3,0.990383,1.0,1.314099,-0.005126,8e-06,0.990383,24,0.067818,0.005718,0.0,1,0
7,0.23783,0.630911,0.428898,0.30138,0.00759,0.389318,232,0.006084,0.006847,-0.027936,1,1
7,0.451599,0.870301,0.883459,0.054832,0.012543,0.451599,92,0.04327,0.007748,0.0,1,0
32,0.042092,0.115484,0.094422,0.206903,0.02129,0.193456,137,0.126561,0.009636,-0.014929,1,1
45,0.02951,0.083519,0.088292,0.147189,0.016339,0.191502,232,0.000341,0.008759,-0.069779,0,0
6,0.368192,0.795964,0.591928,-0.023485,0.000165,0.368192,22,0.043312,0.008079,-0.053543,1,0
5,0.254792,0.668141,0.180013,-0.079758,0.01388,1.0,230,-0.060067,0.006463,-0.095853,0,0
12,0.115059,0.335462,0.245028,-0.157059,0.010264,0.207779,69,-0.05838,0.012934,-0.149736,0,0
5,0.506424,0.890631,0.820127,-0.000259,0.000143,0.540498,11,0.012611,0.00643,-0.026041,1,0
8,0.269465,0.558247,0.366494,0.103971,0.002027,1.0,83,0.066538,0.006505,-0.004613,1,1
30,0.04197,0.122045,0.108343,0.014391,0.011135,0.195042,55,0.057582,0.013255,-0.076035,1,0
21,0.05713,0.16853,0.109127,-0.030607,0.011944,0.339592,225,-0.002269,0.008286,-0.081925,0,1
6,0.291341,0.662865,0.341838,0.111285,0.019872,0.445443,77,-0.067825,0.013555,-0.087195,0,1
8,0.367492,0.682065,0.61413,-0.017754,0.000119,0.427243,10,0.053686,0.006854,-0.008987,1,0
15,0.111717,0.279007,0.260053,0.02156,0.010096,0.193008,112,0.00597,0.007958,-0.027117,1,1
7,0.437214,0.759786,0.662428,0.298963,0.056821,0.660689,182,0.083433,0.009148,0.0,1,1
9,0.46384,0.829506,0.992345,0.176839,0.003912,0.600709,172,0.061439,0.006456,-0.011711,1,1
25,0.055707,0.153047,0.112691,0.010528,0.004062,0.163126,102,0.108753,0.006612,-0.003721,1,0
4,0.477567,0.93273,0.469892,0.127648,0.010506,1.0,153,0.080718,0.007097,-0.006377,1,1
9,0.354332,0.756591,0.846516,0.065619,0.003349,0.354332,81,0.121931,0.008007,-0.049583,1,1
40,0.035483,0.105726,0.149912,-0.10721,0.027047,0.168211,168,0.057211,0.011255,-0.044212,1,0
5,0.380529,0.804919,0.409838,-0.037425,0.000492,0.731269,14,-0.032653,0.008503,-0.062131,0,0
16,0.101847,0.252125,0.170793,0.090791,0.03157,0.178561,228,-0.047114,0.011876,-0.059897,0,0
6,0.376864,0.792283,0.584566,0.301641,0.00215,0.376864,195,0.035905,0.007255,0.0,1,1
24,0.05763,0.162307,0.143619,0.004264,0.000285,0.276818,10,0.059621,0.006389,-0.03707,1,1
14,0.103221,0.292336,0.264567,-0.061468,0.002214,0.187725,50,-0.063101,0.006191,-0.063101,0,0
11,0.153864,0.39307,0.270414,-0.151845,0.022327,0.239207,172,0.099383,0.010493,-0.044288,1,0
7,0.356969,0.873754,0.890366,-0.030987,0.010587,0.356969,192,0.0214,0.009857,-0.013848,1,1
7,0.190698,0.493233,0.129322,0.027174,0.000915,0.273385,21,0.042714,0.007124,0.0,1,1
5,0.641412,0.98316,1.095077,-0.071359,0.000447,0.641412,139,-0.045399,0.006369,-0.089112,0,1
8,0.19555,0.512669,0.275337,0.107014,0.022753,0.267038,210,0.006472,0.014419,-0.046064,0,1
17,0.076915,0.226621,0.163154,0.257037,0.015815,0.247189,101,0.124519,0.009662,-0.016045,1,1
41,0.028977,0.086448,0.092273,0.107978,0.008706,0.170388,186,0.020938,0.00603,0.0,1,0
7,0.581911,0.86308,0.887764,0.023665,0.002114,0.581911,81,0.033395,0.007811,-0.049028,0,0
4,0.374422,0.869138,0.282558,-0.162374,0.003346,0.494716,36,-0.075245,0.015494,-0.097921,0,0
16,0.077953,0.223572,0.111622,0.05487,0.002106,0.467267,169,0.005796,0.005394,-0.027258,1,0
15,0.103328,0.284644,0.23248,0.123479,0.007941,0.23237,95,0.039279,0.011556,-0.006821,1,1
6,0.67898,0.967318,1.047354,0.024601,0.000223,0.704027,10,-0.064359,0.012976,-0.100992,0,1
3,0.575278,1.0,0.494874,0.096522,3.2e-05,0.914104,70,-0.053325,0.00735,-0.067605,0,0
7,0.519766,0.972854,1.245362,-0.008395,0.00654,0.519766,50,0.01322,0.007404,-0.022947,1,1
12,0.134506,0.343611,0.216032,0.191991,0.014926,0.222363,232,0.033895,0.005753,-0.000758,1,0
13,0.137359,0.317679,0.229401,0.075157,0.005659,0.280712,234,0.024134,0.005123,-0.005111,1,0
11,0.123578,0.348847,0.187086,-0.00781,0.003247,0.247357,108,0.084735,0.008432,-0.000424,1,0
20,0.061471,0.181686,0.108151,0.018538,0.003586,0.216736,38,0.025458,0.010749,-0.018025,1,0
30,0.037298,0.10914,0.04105,0.088626,0.001147,0.158063,43,0.096482,0.005847,0.0,1,1
4,0.469132,0.937342,0.442928,0.209483,0.000804,0.469132,147,0.013835,0.008299,0.0,0,1
23,0.061187,0.173494,0.138702,0.073671,0.004988,0.215608,52,0.039336,0.013713,-0.024821,1,1
14,0.091547,0.25481,0.112224,0.006232,0.001448,0.29096,25,-0.04233,0.010537,-0.089238,0,1
12,0.149278,0.383635,0.312142,-0.063363,0.010281,0.304658,154,0.011484,0.007683,-0.070499,0,1
10,0.16635,0.409832,0.263957,0.198392,0.011488,0.294745,190,0.091687,0.007235,0.0,1,0
3,0.761921,1.0,0.857175,-0.069742,0.000765,0.761921,28,0.028495,0.008976,-0.077334,1,0
7,0.62012,0.886689,1.108419,-0.358408,0.016364,0.62012,57,0.010449,0.04242,-0.248239,0,1
22,0.066971,0.179343,0.156968,0.063537,0.025356,0.250969,108,0.153491,0.016242,-0.003164,1,1
21,0.057329,0.167613,0.125439,0.094171,0.015435,0.251746,231,0.00754,0.010218,-0.003202,0,1
7,0.755264,0.969089,1.224814,-0.028694,0.00174,0.773187,21,0.009893,0.007574,-0.05255,1,1
11,0.165656,0.396973,0.268495,0.094059,0.01736,0.257028,148,0.06256,0.006578,0.0,1,1
5,0.311648,0.751952,0.334704,0.018748,0.00012,1.0,10,0.028209,0.007948,-0.01129,1,1
8,0.26832,0.688347,0.698672,-0.03039,0.05587,0.317762,137,0.057864,0.039305,-0.251636,0,1
31,0.037042,0.109973,0.075124,0.015761,0.007642,0.192961,140,0.033273,0.006897,-0.009707,1,0
4,0.497198,0.860435,0.494395,-0.024272,0.001802,1.0,35,0.044255,0.009707,0.0,1,0
21,0.068811,0.18188,0.111447,-0.007214,0.004689,0.179871,76,-0.025201,0.007498,-0.032567,0,0
4,0.644909,0.999153,0.863541,0.070276,0.002541,0.644909,224,-0.000831,0.006884,-0.05145,0,0
5,0.371493,0.871257,0.581046,0.023221,0.001644,1.0,32,-0.017515,0.008883,-0.047281,1,0
12,0.135887,0.381709,0.326956,-0.011017,0.009154,0.336167,141,0.139858,0.009699,0.0,1,1
6,0.243798,0.679571,0.359142,0.078822,0.002738,0.585314,186,-0.028358,0.007294,-0.064752,0,1
7,0.18513,0.519822,0.197885,-0.011469,0.004912,0.27986,52,-0.013276,0.007903,-0.057442,1,0
5,0.237858,0.668041,0.136081,0.048236,0.002517,1.0,111,-0.017812,0.007975,-0.055928,1,0
7,0.46267,0.823772,0.840315,0.087698,0.036741,0.46267,123,-0.048182,0.010722,-0.08162,0,1
24,0.059074,0.169441,0.159292,-0.023655,0.002376,0.184167,50,-0.050004,0.011483,-0.073019,0,1
5,0.352565,0.791466,0.386411,0.087761,0.005278,0.593205,95,0.073792,0.009281,-0.018617,1,1
6,0.72342,0.905318,1.113508,0.146247,0.009118,0.72342,153,0.004208,0.006347,-0.009877,1,1
32,0.067294,0.199724,0.53865,-0.12038,0.088315,0.20562,104,0.094712,0.040828,-0.250067,0,1
12,0.149514,0.358733,0.218036,0.109106,0.002951,0.19956,118,0.01427,0.006538,-4.2e-05,1,1
4,0.344525,0.888615,0.277231,0.048974,0.002473,1.0,31,0.108753,0.006612,-0.003721,1,1
41,0.029809,0.088687,0.108676,-0.020676,0.011973,0.161666,84,-0.048384,0.011326,-0.067316,0,1
6,0.365637,0.791059,0.582119,0.079072,0.012181,0.365637,196,-0.065164,0.011604,-0.085886,0,1
5,0.630873,0.963537,0.861746,-0.395404,0.04414,0.630873,122,0.032039,0.020699,-0.26963,1,0
7,0.294446,0.714214,0.587448,0.032103,0.001904,0.366823,67,-0.023153,0.008034,-0.05728,0,0
8,0.164313,0.44159,0.151941,0.057489,0.006914,0.288343,227,0.002246,0.006532,-0.028917,1,1
36,0.04107,0.118742,0.177564,-0.079646,0.035121,0.16887,207,-0.014099,0.011196,-0.034346,1,0
38,0.034715,0.10325,0.140113,0.154777,0.032785,0.179831,127,0.014272,0.011701,-0.025219,1,1
36,0.038485,0.108889,0.151471,-0.135578,0.021823,0.161326,181,-0.051553,0.010279,-0.11255,0,0
16,0.084629,0.23795,0.138685,0.130724,0.004778,0.202002,155,0.05215,0.005324,-0.012293,1,0
15,0.105165,0.269059,0.190119,0.103038,0.002181,0.219137,193,-0.027865,0.006889,-0.03733,1,0
10,0.145316,0.382996,0.1996,0.179812,0.019059,0.285949,196,0.005797,0.008094,-0.010363,0,1
11,0.133567,0.354836,0.199167,0.089066,0.012726,0.264605,175,9.3e-05,0.008371,-0.042351,1,1
12,0.105429,0.305972,0.136335,0.019844,0.007169,0.200543,46,-0.003584,0.010968,-0.010957,0,0
5,0.457483,0.868414,0.536828,0.089066,0.002002,1.0,227,0.006412,0.004916,-0.009727,1,1
11,0.163229,0.398416,0.289248,-0.030087,0.000144,0.193339,22,0.005984,0.007641,-0.026101,1,0
4,0.906384,0.998884,1.312768,0.030724,4.8e-05,0.906384,218,0.008852,0.00602,-0.023775,1,1
31,0.035256,0.105235,0.038702,0.020649,0.001183,0.21814,50,0.060191,0.00492,-0.012509,1,0
32,0.034413,0.102619,0.035104,-0.008374,0.00052,0.157282,14,0.027544,0.006297,-0.021109,1,0
7,0.215933,0.540407,0.246249,0.033802,0.001897,1.0,31,0.025462,0.005956,-0.002873,1,1
8,0.207346,0.495378,0.258381,-0.043033,0.001815,0.339504,45,-0.05583,0.009577,-0.093929,0,1
4,0.323582,0.79241,0.147164,0.107662,0.000783,1.0,105,0.060668,0.005202,0.0,1,1
24,0.050358,0.149804,0.104575,-0.078093,0.00559,0.230927,45,-0.059949,0.008701,-0.063699,0,0
40,0.03091,0.089994,0.097748,0.113029,0.014554,0.19651,217,-0.000199,0.009604,-0.049192,0,0
6,0.307274,0.737828,0.538577,0.055124,0.006883,1.0,211,-0.001741,0.00894,-0.067477,0,1
8,0.257219,0.609662,0.469323,0.092227,0.009636,0.31536,45,0.063154,0.010049,-0.022801,0,1
13,0.135914,0.348799,0.28029,0.027516,0.023091,0.214856,228,0.015487,0.011887,-0.083069,0,0
40,0.028137,0.083601,0.042553,0.073589,0.001486,0.152212,32,0.0576,0.005692,0.0,1,0
3,0.459351,1.0,0.500137,0.145806,0.002856,0.459351,136,0.05579,0.006451,-0.000984,1,1
5,0.534618,0.97444,0.787765,-0.068212,0.003055,0.793882,120,0.0252,0.012257,-0.025552,0,1
13,0.092694,0.25975,0.096745,0.044832,0.012365,0.242585,181,0.061019,0.007918,-0.025374,1,1
15,0.089301,0.248434,0.132099,0.104737,0.004526,0.270479,87,0.051914,0.009181,0.0,1,1
5,0.270335,0.739682,0.286875,-0.043129,0.00478,0.475919,165,0.134312,0.009557,-0.007458,1,0
22,0.060089,0.1718,0.153542,0.000708,0.000871,0.262529,8,-0.03083,0.008146,-0.102592,0,1
9,0.194635,0.483293,0.299918,0.11934,0.016085,0.373252,104,0.031886,0.009509,0.0,1,1
23,0.062181,0.169429,0.124806,-0.063663,0.002749,0.190548,45,-0.039492,0.011587,-0.069585,0,0
6,0.247719,0.670878,0.341757,0.650413,0.020353,1.0,196,0.086436,0.015237,-0.009135,1,1
14,0.111777,0.308347,0.269302,0.102799,0.010915,0.242657,91,0.038795,0.010258,-0.011439,1,1
15,0.092799,0.25552,0.141324,0.307949,0.010779,0.305603,223,0.045898,0.008809,-0.028175,1,1
4,0.522642,0.917713,0.616314,0.092848,0.005055,0.522642,193,0.022647,0.006052,-0.004641,1,0
5,0.278153,0.702869,0.27871,0.09713,0.000687,1.0,140,0.070028,0.009338,-0.017339,1,1
7,0.445316,0.721132,0.632525,-0.068703,0.006628,0.445316,188,0.064886,0.00806,-0.008032,1,1
4,0.62608,0.891388,0.75216,0.240359,0.149015,0.776532,141,0.003267,0.018803,-0.054402,0,1
13,0.133589,0.320558,0.237936,0.069813,0.008302,0.234442,41,0.066456,0.00907,0.0,1,1
14,0.129675,0.328273,0.290086,0.115899,0.014426,0.238222,125,0.025552,0.011487,-0.00764,1,0
9,0.518106,0.790098,0.91353,0.039111,0.000634,0.635815,48,0.016591,0.006338,0.0,0,1
20,0.074666,0.19195,0.130975,-0.15399,0.005154,0.243104,225,-0.046987,0.00872,-0.088368,0,0
30,0.052365,0.141741,0.191274,0.08032,0.054289,0.194812,197,-0.034221,0.016608,-0.072796,0,1
8,0.555128,0.750731,0.861653,-0.043418,0.014011,0.602073,218,0.035037,0.008084,-0.051953,1,1
24,0.063581,0.179123,0.196199,0.013598,0.007092,0.219886,101,0.017752,0.008692,-0.06126,0,0
4,0.960297,0.994494,1.420595,0.129344,0.000161,0.960297,38,0.066448,0.006505,-0.002402,1,1
16,0.081552,0.237009,0.143407,-0.055735,0.01671,0.175263,80,-0.123106,0.011708,-0.145547,0,1
15,0.086581,0.251057,0.165839,0.10135,0.003519,0.270995,92,0.069326,0.005969,-0.008054,1,1
12,0.14795,0.360789,0.251441,0.196582,0.003054,0.228895,188,0.027515,0.006256,-0.007018,1,1
9,0.165563,0.416832,0.166997,-0.030332,0.001093,0.348963,34,-0.014997,0.007266,-0.036285,1,1
4,0.873889,0.985731,1.247778,0.012768,0.000202,0.873889,10,-0.066495,0.006534,-0.109328,0,1
7,0.441722,0.802236,0.747905,0.25525,0.004801,0.659667,223,0.044336,0.004573,-0.003277,1,1
14,0.09941,0.278303,0.16997,0.006395,0.004277,0.217016,55,0.008914,0.007976,-0.027138,1,1
11,0.163786,0.388878,0.25399,0.11039,0.002352,0.287551,104,0.062637,0.00623,0.0,1,0
37,0.033104,0.098753,0.075442,-0.011018,0.007715,0.219404,83,-0.006841,0.008182,-0.077184,0,1
6,0.236592,0.577571,0.155143,0.066826,0.005186,1.0,137,0.011839,0.005543,-0.025927,0,0
8,0.154484,0.455914,0.161828,0.133252,0.002514,0.306787,130,0.047062,0.005857,-0.020436,1,0
4,0.334214,0.84896,0.232712,0.121833,0.012294,1.0,169,0.01095,0.011423,-0.01858,0,0
35,0.031405,0.093474,0.043068,0.114231,0.003531,0.196209,69,0.076904,0.00686,-0.000337,1,0
5,0.377,0.808599,0.417198,0.04725,0.007448,0.404827,182,0.036736,0.008457,0.0,1,0
9,0.664089,0.891289,1.246672,0.122173,0.002584,0.664089,162,0.039934,0.005677,-0.016159,1,0
14,0.090808,0.26911,0.16232,0.045257,0.018291,0.245044,118,0.0228,0.010427,-0.005671,0,1
15,0.083394,0.243174,0.121409,0.211631,0.007404,0.312314,126,0.060936,0.005511,0.0,1,1
12,0.108615,0.320025,0.181351,0.017963,0.002061,0.249252,14,0.070965,0.014677,-0.004799,1,1
16,0.08722,0.236722,0.152768,0.000688,0.009692,0.215322,115,-0.00172,0.009519,-0.064712,0,0
21,0.059587,0.175342,0.115205,0.187146,0.008602,0.176905,119,0.015215,0.007806,-0.035062,1,1
10,0.20085,0.437253,0.274506,0.029867,0.015845,0.20085,81,-0.000763,0.010106,-0.014474,1,1
12,0.140645,0.326548,0.189513,0.017229,0.001387,0.221709,108,-0.012534,0.00459,-0.017156,1,0
9,0.360993,0.722874,0.783238,0.101136,0.004263,0.360993,36,0.058744,0.007907,-0.000882,1,0
3,0.555914,1.0,0.63148,0.081111,0.000394,0.555914,105,0.005696,0.006076,-0.019332,0,0
5,0.288514,0.728773,0.331836,0.067959,0.005398,0.402411,80,0.025552,0.011487,-0.00764,1,1
12,0.131373,0.331889,0.184356,-0.017258,0.000351,0.187899,11,0.047313,0.006554,-0.017918,1,0
41,0.029338,0.085656,0.064387,0.057332,0.005452,0.163201,151,4.8e-05,0.004832,-0.010789,1,0
15,0.10245,0.283457,0.214268,0.030924,0.02068,0.307283,88,-0.026462,0.012442,-0.064986,0,1
20,0.067663,0.200561,0.14429,0.5951,0.044333,0.179658,221,0.104242,0.008442,0.0,1,1
4,0.876188,0.982599,1.252375,-0.009444,0.001117,0.926545,213,-0.018426,0.008812,-0.093935,1,0
19,0.070396,0.200719,0.135704,0.126846,0.01233,0.188172,172,0.059738,0.005354,-0.015356,1,1
44,0.026931,0.07876,0.065329,-0.045012,0.002911,0.19094,74,-0.04736,0.007019,-0.092056,0,0
19,0.068265,0.200626,0.164999,0.070943,0.001921,0.22578,27,0.113,0.007899,0.0,1,1
4,0.468476,0.861252,0.436953,-0.013467,0.000419,1.0,14,0.120562,0.015474,-0.155386,1,1
6,0.341722,0.814565,0.62913,0.161457,0.007648,0.341722,137,0.005984,0.007641,-0.026101,1,0
23,0.066551,0.178269,0.145945,-0.038796,0.009569,0.212401,143,0.012657,0.007602,-0.061296,0,0
18,0.080908,0.221643,0.183872,-0.073634,0.031062,0.200372,182,-0.064433,0.011302,-0.093449,0,1
7,0.820487,0.975302,1.35526,-0.065736,0.027417,0.820487,118,0.094712,0.040828,-0.250067,0,0
5,0.3755,0.808628,0.559684,0.109824,0.029315,0.405956,202,0.032932,0.009438,-0.07495,0,1
25,0.053641,0.150487,0.114732,-0.050642,0.005404,0.188281,196,-0.014597,0.006964,-0.057247,0,0
10,0.132892,0.372402,0.161296,0.024019,0.001357,0.234216,56,0.016549,0.006439,-0.027735,1,0
5,0.509021,0.826957,0.618043,0.113939,0.017819,0.643853,45,0.138725,0.016206,-0.015469,1,1
22,0.061902,0.173088,0.116408,-0.128719,0.010697,0.207958,62,-0.0159,0.013221,-0.138298,0,1
14,0.105,0.278105,0.166799,-0.026392,0.001718,0.247879,14,-0.02283,0.008301,-0.050917,0,1
9,0.16219,0.439437,0.223692,-0.058336,0.003886,0.245334,24,-0.024965,0.010152,-0.105238,0,0
5,0.73366,0.943669,1.06732,0.163487,0.002491,0.73366,125,0.029428,0.005829,-0.00089,1,1
38,0.035402,0.102316,0.10568,0.282293,0.018677,0.161855,227,0.03379,0.00872,-0.010734,1,1
20,0.070201,0.18562,0.126711,0.116964,0.007698,0.190924,189,0.003197,0.005226,-0.029308,1,0
12,0.142548,0.354758,0.236349,0.008197,0.016504,0.262276,150,0.121451,0.011375,-0.008337,1,1
13,0.10917,0.292894,0.165266,0.05482,0.006909,0.293576,59,-0.035655,0.008968,-0.040361,1,0
6,0.289891,0.673885,0.347769,0.147532,0.006606,1.0,94,0.06266,0.006224,0.0,1,1
8,0.182417,0.451972,0.155845,0.036302,0.000766,0.269555,32,0.00835,0.005671,-0.013677,1,0
